#node	identifier	x_position	y_position	color	annotation
NAXD	9606.ENSP00000311984	0.2284012918853452	0.14592720970537262	rgb(117,239,192)	ATP-dependent (S)-NAD(P)H-hydrate dehydratase; Catalyzes the dehydration of the S-form of NAD(P)HX at the expense of ATP, which is converted to ADP. Together with NAD(P)HX epimerase, which catalyzes the epimerization of the S- and R-forms, the enzyme allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration. Belongs to the NnrD/CARKD family.
NCALD	9606.ENSP00000379256	0.22622123536536132	0.2005199306759099	rgb(117,239,193)	Neurocalcin-delta; May be involved in the calcium-dependent regulation of rhodopsin phosphorylation. Binds three calcium ions; Belongs to the recoverin family.
NCAM2	9606.ENSP00000383392	0.2138675817521195	0.5007798960138649	rgb(117,239,194)	Neural cell adhesion molecule 2; May play important roles in selective fasciculation and zone- to-zone projection of the primary olfactory axons.
NCDN	9606.ENSP00000362340	0.7726887363746467	0.2005199306759099	rgb(117,239,195)	Neurochondrin; Probably involved in signal transduction, in the nervous system, via increasing cell surface localization of GRM5 and positively regulating its signaling (By similarity). Required for the spatial learning process. Acts as a negative regulator of Ca(2+)-calmodulin- dependent protein kinase 2 (CaMK2) phosphorylation. May play a role in modulating melanin-concentrating hormone-mediated functions via its interaction with MCHR1 that interferes with G protein-coupled signal transduction. May be involved in bone metabolism. May also be involved in neurite outgrowth.
NCKAP1	9606.ENSP00000354251	0.2858094469115866	0.7647746967071057	rgb(117,239,196)	Nck-associated protein 1; Part of the WAVE complex that regulates lamellipodia formation. The WAVE complex regulates actin filament reorganization via its interaction with the Arp2/3 complex. Actin remodeling activity is regulated by RAC1. As component of the WAVE1 complex, required for BDNF-NTRK2 endocytic trafficking and signaling from early endosomes.
NCKIPSD	9606.ENSP00000294129	0.24366168752523215	0.1623050259965338	rgb(117,239,197)	NCK-interacting protein with SH3 domain; Has an important role in stress fiber formation induced by active diaphanous protein homolog 1 (DRF1). Induces microspike formation, in vivo (By similarity). In vitro, stimulates N-WASP-induced ARP2/3 complex activation in the absence of CDC42 (By similarity). May play an important role in the maintenance of sarcomeres and/or in the assembly of myofibrils into sarcomeres. Implicated in regulation of actin polymerization and cell adhesion. Plays a role in angiogenesis.
NDRG1	9606.ENSP00000404854	0.08597093257973355	0.41889081455805893	rgb(117,239,197)	Protein NDRG1; Stress-responsive protein involved in hormone responses, cell growth, and differentiation. Acts as a tumor suppressor in many cell types. Necessary but not sufficient for p53/TP53-mediated caspase activation and apoptosis. Has a role in cell trafficking, notably of the Schwann cell, and is necessary for the maintenance and development of the peripheral nerve myelin sheath. Required for vesicular recycling of CDH1 and TF. May also function in lipid trafficking. Protects cells from spindle disruption damage. Functions in p53/TP53-dependent mitotic spindle checkpoint. Regul [...] 
NDRG2	9606.ENSP00000451712	0.07579733548647558	0.5007798960138649	rgb(117,239,198)	Protein NDRG2; Contributes to the regulation of the Wnt signaling pathway. Down-regulates CTNNB1-mediated transcriptional activation of target genes, such as CCND1, and may thereby act as tumor suppressor. May be involved in dendritic cell and neuron differentiation.
NEK6	9606.ENSP00000362702	0.691299959628583	0.3381715771230503	rgb(117,239,199)	Serine/threonine-protein kinase Nek6; Protein kinase which plays an important role in mitotic cell cycle progression. Required for chromosome segregation at metaphase-anaphase transition, robust mitotic spindle formation and cytokinesis. Phosphorylates ATF4, CIR1, PTN, RAD26L, RBBP6, RPS7, RPS6KB1, TRIP4, STAT3 and histones H1 and H3. Phosphorylates KIF11 to promote mitotic spindle formation. Involved in G2/M phase cell cycle arrest induced by DNA damage. Inhibition of activity results in apoptosis. May contribute to tumorigenesis by suppressing p53/TP53-induced cancer cell senescence.
NEK7	9606.ENSP00000356355	0.7327210335082762	0.33154246100519935	rgb(117,239,200)	Serine/threonine-protein kinase Nek7; Protein kinase which plays an important role in mitotic cell cycle progression. Required for microtubule nucleation activity of the centrosome, robust mitotic spindle formation and cytokinesis. Phosphorylates RPS6KB1.
NES	9606.ENSP00000357206	0.7676019378280178	0.13500866551126517	rgb(117,239,201)	Nestin; Required for brain and eye development. Promotes the disassembly of phosphorylated vimentin intermediate filaments (IF) during mitosis and may play a role in the trafficking and distribution of IF proteins and other cellular factors to daughter cells during progenitor cell division. Required for survival, renewal and mitogen- stimulated proliferation of neural progenitor cells (By similarity).
NF1	9606.ENSP00000351015	0.48056116269681065	0.3744367417677643	rgb(117,239,202)	Neurofibromin truncated; Stimulates the GTPase activity of Ras. NF1 shows greater affinity for Ras GAP, but lower specific activity. May be a regulator of Ras activity.
NIBAN1	9606.ENSP00000356481	0.15718611223253937	0.11863084922010399	rgb(117,239,205)	Protein Niban 1; Regulates phosphorylation of a number of proteins involved in translation regulation including EIF2A, EIF4EBP1 and RPS6KB1. May be involved in the endoplasmic reticulum stress response (By similarity).
NLGN3	9606.ENSP00000351591	0.721820750908357	0.11863084922010399	rgb(117,239,206)	Neuroligin-3; Cell surface protein involved in cell-cell-interactions via its interactions with neurexin family members. Plays a role in synapse function and synaptic signal transmission, and may mediate its effects by clustering other synaptic proteins. May promote the initial formation of synapses, but is not essential for this. May also play a role in glia-glia or glia-neuron interactions in the developing peripheral nervous system (By similarity); Belongs to the type-B carboxylesterase/lipase family.
NNMT	9606.ENSP00000441434	0.3206903512313282	0.6228336221837089	rgb(117,239,207)	Nicotinamide N-methyltransferase; Catalyzes the N-methylation of nicotinamide and other pyridines to form pyridinium ions. This activity is important for biotransformation of many drugs and xenobiotic compounds.
NPEPL1	9606.ENSP00000348395	0.11649172385950747	0.45164644714038127	rgb(117,239,208)	Probable aminopeptidase NPEPL1; Probably catalyzes the removal of unsubstituted N-terminal amino acids from various peptides.
NPTN	9606.ENSP00000290401	0.1520993136859104	0.29878682842287696	rgb(117,239,209)	Neuroplastin; Probable homophilic and heterophilic cell adhesion molecule involved in long term potentiation at hippocampal excitatory synapses through activation of p38MAPK. May also regulate neurite outgrowth by activating the FGFR1 signaling pathway. May play a role in synaptic plasticity (By similarity).
NRBP2	9606.ENSP00000414055	0.6404319741622931	0.08587521663778164	rgb(117,239,210)	Nuclear receptor-binding protein 2; May regulate apoptosis of neural progenitor cells during their differentiation.
NRCAM	9606.ENSP00000368314	0.7777755349212757	0.40797227036395145	rgb(117,239,211)	Neuronal cell adhesion molecule; Cell adhesion protein that is required for normal responses to cell-cell contacts in brain and in the peripheral nervous system. Plays a role in neurite outgrowth in response to contactin binding. Plays a role in mediating cell-cell contacts between Schwann cells and axons. Plays a role in the formation and maintenance of the nodes of Ranvier on myelinated axons. Nodes of Ranvier contain clustered sodium channels that are crucial for the saltatory propagation of action potentials along myelinated axons. During development, nodes of Ranvier are formed by [...] 
NSF	9606.ENSP00000381293	0.5590431974162293	0.09133448873483535	rgb(117,239,212)	Vesicle-fusing ATPase; Required for vesicle-mediated transport. Catalyzes the fusion of transport vesicles within the Golgi cisternae. Is also required for transport from the endoplasmic reticulum to the Golgi stack. Seems to function as a fusion protein required for the delivery of cargo proteins to all compartments of the Golgi stack independent of vesicle origin. Interaction with AMPAR subunit GRIA2 leads to influence GRIA2 membrane cycling (By similarity); Belongs to the AAA ATPase family.
NT5E	9606.ENSP00000257770	0.35811465482438437	0.6649480069324091	rgb(117,239,213)	5'-nucleotidase; Hydrolyzes extracellular nucleotides into membrane permeable nucleosides. Exhibits AMP-, NAD-, and NMN-nucleosidase activities.
NUDT16	9606.ENSP00000422375	0.32359709325797337	0.7023830155979204	rgb(117,239,214)	U8 snoRNA-decapping enzyme; RNA-binding and decapping enzyme that catalyzes the cleavage of the cap structure of snoRNAs and mRNAs in a metal-dependent manner. Part of the U8 snoRNP complex that is required for the accumulation of mature 5.8S and 28S rRNA. Has diphosphatase activity and removes m7G and/or m227G caps from U8 snoRNA and leaves a 5'monophosphate on the RNA. Catalyzes also the cleavage of the cap structure on mRNAs. Does not hydrolyze cap analog structures like 7-methylguanosine nucleoside triphosphate (m7GpppG). Also hydrolysis m7G- and m227G U3-capped RNAs but with less  [...] 
NUDT3	9606.ENSP00000476119	0.7523415421881309	0.8610918544194107	rgb(117,239,214)	Diphosphoinositol polyphosphate phosphohydrolase 1; Cleaves a beta-phosphate from the diphosphate groups in PP- InsP5 (diphosphoinositol pentakisphosphate) and [PP]2-InsP4 (bisdiphosphoinositol tetrakisphosphate), suggesting that it may play a role in signal transduction. InsP6 (inositol hexakisphosphate) is not a substrate. Acts as a negative regulator of the ERK1/2 pathway. Also able to catalyze the hydrolysis of dinucleoside oligophosphates, with Ap6A and Ap5A being the preferred substrates. The major reaction products are ADP and p4a from Ap6A and ADP and ATP from Ap5A. Also able t [...] 
OGFOD2	9606.ENSP00000228922	0.5641299959628584	0.6154246100519931	rgb(117,239,215)	2-oxoglutarate and iron dependent oxygenase domain containing 2.
OPTN	9606.ENSP00000368022	0.7556116269681066	0.3752166377816291	rgb(117,239,216)	Optineurin; Plays an important role in the maintenance of the Golgi complex, in membrane trafficking, in exocytosis, through its interaction with myosin VI and Rab8. Links myosin VI to the Golgi complex and plays an important role in Golgi ribbon formation. Plays a role in the activation of innate immune response during viral infection. Mechanistically, recruits TBK1 at the Golgi apparatus, promoting its trans-phosphorylation after RLR or TLR3 stimulation. In turn, activated TBK1 phosphorylates its downstream partner IRF3 to produce IFN-beta. Plays a neuroprotective role in the eye and [...] 
OXCT1	9606.ENSP00000196371	0.21459426725878078	0.34831022530329286	rgb(117,239,217)	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial; Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate; Belongs to the 3-oxoacid CoA-transferase family.
P2RX7	9606.ENSP00000330696	0.35048445700444086	0.8010398613518198	rgb(117,239,218)	P2X purinoceptor 7; Receptor for ATP that acts as a ligand-gated ion channel. Responsible for ATP-dependent lysis of macrophages through the formation of membrane pores permeable to large molecules. Could function in both fast synaptic transmission and the ATP-mediated lysis of antigen-presenting cells. In the absence of its natural ligand, ATP, functions as a scavenger receptor in the recognition and engulfment of apoptotic cells.
P2RY12	9606.ENSP00000307259	0.5365159467097296	0.36624783362218366	rgb(117,239,219)	P2Y purinoceptor 12; Receptor for ADP and ATP coupled to G-proteins that inhibit the adenylyl cyclase second messenger system. Not activated by UDP and UTP. Required for normal platelet aggregation and blood coagulation.
PADI2	9606.ENSP00000364635	0.2284012918853452	0.8283362218370884	rgb(117,239,220)	Protein-arginine deiminase type-2; Catalyzes the deimination of arginine residues of proteins.
PALM	9606.ENSP00000341911	0.711647153815099	0.8119584055459272	rgb(117,239,221)	Paralemmin-1; Involved in plasma membrane dynamics and cell process formation. Isoform 1 and isoform 2 are necessary for axonal and dendritic filopodia induction, for dendritic spine maturation and synapse formation in a palmitoylation-dependent manner.
PANK2	9606.ENSP00000313377	0.2080540976988292	0.795580589254766	rgb(117,239,224)	Pantothenate kinase 2, mitochondrial; May be the master regulator of the CoA biosynthesis. Belongs to the type II pantothenate kinase family.
PARK7	9606.ENSP00000340278	0.6099111828825192	0.5534228769497401	rgb(117,239,225)	Protein/nucleic acid deglycase DJ-1; Protein and nucleotide deglycase that catalyzes the deglycation of the Maillard adducts formed between amino groups of proteins or nucleotides and reactive carbonyl groups of glyoxals. Thus, functions as a protein deglycase that repairs methylglyoxal- and glyoxal-glycated proteins, and releases repaired proteins and lactate or glycolate, respectively. Deglycates cysteine, arginine and lysine residues in proteins, and thus reactivates these proteins by reversing glycation by glyoxals. Acts on early glycation intermediates (hemithioacetals and aminoca [...] 
PBXIP1	9606.ENSP00000357448	0.1063181267662495	0.8228769497400347	rgb(117,239,226)	Pre-B-cell leukemia transcription factor-interacting protein 1; Regulator of pre-B-cell leukemia transcription factors (BPXs) function. Inhibits the binding of PBX1-HOX complex to DNA and blocks the transcriptional activity of E2A-PBX1. Tethers estrogen receptor- alpha (ESR1) to microtubules and allows them to influence estrogen receptors-alpha signaling.
PC	9606.ENSP00000498994	0.6738595074687123	0.36312824956672446	rgb(117,239,227)	Pyruvate carboxylase, mitochondrial; Pyruvate carboxylase catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second. Catalyzes in a tissue specific manner, the initial reactions of glucose (liver, kidney) and lipid (adipose tissue, liver, brain) synthesis from pyruvate.
PCDH9	9606.ENSP00000367096	0.6404319741622931	0.1022530329289428	rgb(117,239,228)	Protocadherin-9; Potential calcium-dependent cell-adhesion protein.
PCDHGC3	9606.ENSP00000312070	0.26909568025837705	0.14592720970537262	rgb(117,239,229)	Protocadherin gamma-C3; Potential calcium-dependent cell-adhesion protein. May be involved in the establishment and maintenance of specific neuronal connections in the brain.
PCYT2	9606.ENSP00000442050	0.7981227291077917	0.3424610051993067	rgb(117,239,230)	Ethanolamine-phosphate cytidylyltransferase; Plays an important role in the biosynthesis of the phospholipid phosphatidylethanolamine. Catalyzes the formation of CDP- ethanolamine.
PDLIM4	9606.ENSP00000253754	0.5386960032297134	0.6863951473136916	rgb(117,239,231)	PDZ and LIM domain protein 4; [Isoform 1]: Suppresses SRC activation by recognizing and binding to active SRC and facilitating PTPN13-mediated dephosphorylation of SRC 'Tyr-419' leading to its inactivation. Inactivated SRC dissociates from this protein allowing the initiation of a new SRC inactivation cycle. Involved in reorganization of the actin cytoskeleton. In nonmuscle cells, binds to ACTN1 (alpha-actinin-1), increases the affinity of ACTN1 to F-actin (filamentous actin), and promotes formation of actin stress fibers. Involved in regulation of the synaptic AMPA receptor transport  [...] 
PDLIM5	9606.ENSP00000480359	0.0707105369398466	0.32062391681109187	rgb(117,239,232)	PDZ and LIM domain 5.
PEA15	9606.ENSP00000357055	0.45549051271699637	0.5889081455805893	rgb(117,239,232)	Astrocytic phosphoprotein PEA-15; Blocks Ras-mediated inhibition of integrin activation and modulates the ERK MAP kinase cascade. Inhibits RPS6KA3 activities by retaining it in the cytoplasm (By similarity). Inhibits both TNFRSF6- and TNFRSF1A-mediated CASP8 activity and apoptosis. Regulates glucose transport by controlling both the content of SLC2A1 glucose transporters on the plasma membrane and the insulin-dependent trafficking of SLC2A4 from the cell interior to the surface.
PEBP1	9606.ENSP00000261313	0.18770690351231328	0.6099653379549393	rgb(117,239,233)	Hippocampal cholinergic neurostimulating peptide; Binds ATP, opioids and phosphatidylethanolamine. Has lower affinity for phosphatidylinositol and phosphatidylcholine. Serine protease inhibitor which inhibits thrombin, neuropsin and chymotrypsin but not trypsin, tissue type plasminogen activator and elastase (By similarity). Inhibits the kinase activity of RAF1 by inhibiting its activation and by dissociating the RAF1/MEK complex and acting as a competitive inhibitor of MEK phosphorylation.
PEPD	9606.ENSP00000244137	0.294529672991522	0.6427209705372617	rgb(117,239,234)	Xaa-Pro dipeptidase; Splits dipeptides with a prolyl or hydroxyprolyl residue in the C-terminal position. Plays an important role in collagen metabolism because the high level of iminoacids in collagen; Belongs to the peptidase M24B family. Eukaryotic-type prolidase subfamily.
PFKM	9606.ENSP00000496597	0.29888978603148975	0.556152512998267	rgb(117,239,235)	ATP-dependent 6-phosphofructokinase, muscle type; Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis; Belongs to the phosphofructokinase type A (PFKA) family. ATP-dependent PFK group I subfamily. Eukaryotic two domain clade 'E' sub-subfamily.
PGM1	9606.ENSP00000360124	0.1063181267662495	0.16776429809358753	rgb(117,239,236)	Phosphoglucomutase-1; This enzyme participates in both the breakdown and synthesis of glucose; Belongs to the phosphohexose mutase family.
PGM2L1	9606.ENSP00000298198	0.20914412595882115	0.6263431542461007	rgb(117,239,237)	Glucose 1,6-bisphosphate synthase; Glucose 1,6-bisphosphate synthase using 1,3- bisphosphoglycerate as a phosphate donor and a series of 1-phosphate sugars as acceptors, including glucose 1-phosphate, mannose 1- phosphate, ribose 1-phosphate and deoxyribose 1-phosphate. 5 or 6- phosphosugars are bad substrates, with the exception of glucose 6- phosphate. Also synthesizes ribose 1,5-bisphosphate. Has only low phosphopentomutase and phosphoglucomutase activities.
PGM3	9606.ENSP00000425809	0.08088413403310457	0.21143847487001732	rgb(117,239,238)	Phosphoacetylglucosamine mutase; Catalyzes the conversion of GlcNAc-6-P into GlcNAc-1-P during the synthesis of uridine diphosphate/UDP-GlcNAc, a sugar nucleotide critical to multiple glycosylation pathways including protein N- and O- glycosylation.
PGPEP1	9606.ENSP00000269919	0.17753330641905535	0.7628249566724438	rgb(117,239,239)	Pyroglutamyl-peptidase 1; Removes 5-oxoproline from various penultimate amino acid residues except L-proline.
PHKA1	9606.ENSP00000362643	0.19788050060557127	0.4582755632582322	rgb(117,238,239)	Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform; Phosphorylase b kinase catalyzes the phosphorylation of serine in certain substrates, including troponin I. The alpha chain may bind calmodulin.
PHKB	9606.ENSP00000313504	0.23930157448526446	0.45164644714038127	rgb(117,237,239)	Phosphorylase b kinase regulatory subunit beta; Phosphorylase b kinase catalyzes the phosphorylation of serine in certain substrates, including troponin I. The beta chain acts as a regulatory unit and modulates the activity of the holoenzyme in response to phosphorylation.
PHKG1	9606.ENSP00000445440	0.7981227291077917	0.3752166377816291	rgb(117,236,239)	Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform; Catalytic subunit of the phosphorylase b kinase (PHK), which mediates the neural and hormonal regulation of glycogen breakdown (glycogenolysis) by phosphorylating and thereby activating glycogen phosphorylase. In vitro, phosphorylates PYGM, TNNI3, MAPT/TAU, GAP43 and NRGN/RC3 (By similarity).
PHLDA3	9606.ENSP00000356280	0.11140492531287849	0.3097053726169844	rgb(117,236,239)	Pleckstrin homology-like domain family A member 3; p53/TP53-regulated repressor of Akt/AKT1 signaling. Represses AKT1 by preventing AKT1-binding to membrane lipids, thereby inhibiting AKT1 translocation to the cellular membrane and activation. Contributes to p53/TP53-dependent apoptosis by repressing AKT1 activity. Its direct transcription regulation by p53/TP53 may explain how p53/TP53 can negatively regulate AKT1. May act as a tumor suppressor. Belongs to the PHLDA3 family.
PHLDB1	9606.ENSP00000354498	0.7625151392813888	0.21689774696707104	rgb(117,235,239)	Pleckstrin homology like domain family B member 1.
PHPT1	9606.ENSP00000247665	0.284356075898264	0.27694974003466205	rgb(117,234,239)	14 kDa phosphohistidine phosphatase; Exhibits phosphohistidine phosphatase activity. Belongs to the janus family.
PHYKPL	9606.ENSP00000310978	0.1368389180460234	0.7628249566724438	rgb(117,233,239)	5-phosphohydroxy-L-lysine phospho-lyase; Catalyzes the pyridoxal-phosphate-dependent breakdown of 5- phosphohydroxy-L-lysine, converting it to ammonia, inorganic phosphate and 2-aminoadipate semialdehyde.
PIK3C2A	9606.ENSP00000265970	0.5677634234961648	0.4068024263431542	rgb(117,232,239)	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha; Generates phosphatidylinositol 3-phosphate (PtdIns3P) and phosphatidylinositol 3,4-bisphosphate (PtdIns(3,4)P2) that act as second messengers. Has a role in several intracellular trafficking events. Functions in insulin signaling and secretion. Required for translocation of the glucose transporter SLC2A4/GLUT4 to the plasma membrane and glucose uptake in response to insulin-mediated RHOQ activation. Regulates insulin secretion through two different mechanisms: involved in glucose-induced insulin secretion dow [...] 
PIK3CA	9606.ENSP00000263967	0.48310456197012513	0.4095320623916811	rgb(117,231,239)	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform; Phosphoinositide-3-kinase (PI3K) that phosphorylates PtdIns (Phosphatidylinositol), PtdIns4P (Phosphatidylinositol 4-phosphate) and PtdIns(4,5)P2 (Phosphatidylinositol 4,5-bisphosphate) to generate phosphatidylinositol 3,4,5-trisphosphate (PIP3). PIP3 plays a key role by recruiting PH domain-containing proteins to the membrane, including AKT1 and PDPK1, activating signaling cascades involved in cell growth, survival, proliferation, motility and morphology. Participates in cellular signaling in response to v [...] 
PIK3R1	9606.ENSP00000428056	0.494368187323375	0.4044627383015598	rgb(117,230,239)	Phosphatidylinositol 3-kinase regulatory subunit alpha; Binds to activated (phosphorylated) protein-Tyr kinases, through its SH2 domain, and acts as an adapter, mediating the association of the p110 catalytic unit to the plasma membrane. Necessary for the insulin-stimulated increase in glucose uptake and glycogen synthesis in insulin-sensitive tissues. Plays an important role in signaling in response to FGFR1, FGFR2, FGFR3, FGFR4, KITLG/SCF, KIT, PDGFRA and PDGFRB. Likewise, plays a role in ITGB2 signaling. Modulates the cellular response to ER stress by promoting nuclear translocation [...] 
PIP4K2A	9606.ENSP00000365757	0.601917642309245	0.39432409012131714	rgb(117,229,239)	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha; Catalyzes the phosphorylation of phosphatidylinositol 5- phosphate (PtdIns5P) on the fourth hydroxyl of the myo-inositol ring, to form phosphatidylinositol 4,5-bisphosphate (PtdIns(4,5)P2). May exert its function by regulating the levels of PtdIns5P, which functions in the cytosol by increasing AKT activity and in the nucleus signals through ING2. May regulate the pool of cytosolic PtdIns5P in response to the activation of tyrosine phosphorylation. May negatively regulate insulin-stimulated glucose uptake by lowering the levels of [...] 
PIP4K2C	9606.ENSP00000347032	0.5968308437626161	0.42590987868284225	rgb(117,228,239)	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma; May play an important role in the production of Phosphatidylinositol bisphosphate (PIP2), in the endoplasmic reticulum.
PIP5K1C	9606.ENSP00000466363	0.5935607589826403	0.3720970537261698	rgb(117,227,239)	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma; Catalyzes the phosphorylation of phosphatidylinositol 4- phosphate (PtdIns4P) to form phosphatidylinositol 4,5-bisphosphate (PtdIns(4,5)P2). PtdIns(4,5)P2 is involved in a variety of cellular processes and is the substrate to form phosphatidylinositol 3,4,5- trisphosphate (PtdIns(3,4,5)P3), another second messenger. The majority of PtdIns(4,5)P2 is thought to occur via type I phosphatidylinositol 4- phosphate 5-kinases given the abundance of PtdIns4P. Participates in a variety of cellular processes such as vesicle mediated transpo [...] 
PIPOX	9606.ENSP00000317721	0.8529874848607186	0.6957538994800694	rgb(117,226,239)	Peroxisomal sarcosine oxidase; Metabolizes sarcosine, L-pipecolic acid and L-proline.
PLCB1	9606.ENSP00000338185	0.3751917642309245	0.3650779896013865	rgb(117,225,239)	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1; The production of the second messenger molecules diacylglycerol (DAG) and inositol 1,4,5-trisphosphate (IP3) is mediated by activated phosphatidylinositol-specific phospholipase C enzymes.
PLCD1	9606.ENSP00000430344	0.29997981429148163	0.36351819757365683	rgb(117,224,239)	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1; The production of the second messenger molecules diacylglycerol (DAG) and inositol 1,4,5-trisphosphate (IP3) is mediated by activated phosphatidylinositol-specific phospholipase C enzymes. Essential for trophoblast and placental development.
PLCD3	9606.ENSP00000479636	0.32432377876463464	0.35454939341421143	rgb(117,223,239)	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3; Hydrolyzes the phosphatidylinositol 4,5-bisphosphate (PIP2) to generate 2 second messenger molecules diacylglycerol (DAG) and inositol 1,4,5-trisphosphate (IP3). DAG mediates the activation of protein kinase C (PKC), while IP3 releases Ca(2+) from intracellular stores. Essential for trophoblast and placental development. May participate in cytokinesis by hydrolyzing PIP2 at the cleavage furrow.
PLCXD3	9606.ENSP00000367032	0.43696003229713365	0.1022530329289428	rgb(117,222,239)	PI-PLC X domain-containing protein 3; Phosphatidylinositol specific phospholipase C X domain containing 3.
PLEC	9606.ENSP00000323856	0.7472547436415018	0.5608318890814559	rgb(117,221,239)	Plectin; Interlinks intermediate filaments with microtubules and microfilaments and anchors intermediate filaments to desmosomes or hemidesmosomes. Could also bind muscle proteins such as actin to membrane complexes in muscle. May be involved not only in the filaments network, but also in the regulation of their dynamics. Structural component of muscle. Isoform 9 plays a major role in the maintenance of myofiber integrity.
PLEKHA2	9606.ENSP00000482228	0.5997375857892613	0.06949740034662046	rgb(117,220,239)	Pleckstrin homology domain-containing family A member 2; Binds specifically to phosphatidylinositol 3,4-diphosphate (PtdIns3,4P2), but not to other phosphoinositides. May recruit other proteins to the plasma membrane (By similarity).
PLEKHO2	9606.ENSP00000326706	0.7472547436415018	0.6918544194107453	rgb(117,219,239)	Pleckstrin homology domain containing O2.
PLP1	9606.ENSP00000481006	0.0707105369398466	0.07495667244367418	rgb(117,219,239)	Myelin proteolipid protein; This is the major myelin protein from the central nervous system. It plays an important role in the formation or maintenance of the multilamellar structure of myelin; Belongs to the myelin proteolipid protein family.
PLPBP	9606.ENSP00000333551	0.12666532095276545	0.6372616984402081	rgb(117,218,239)	Pyridoxal phosphate homeostasis protein; Pyridoxal 5'-phosphate (PLP)-binding protein, which may be involved in intracellular homeostatic regulation of pyridoxal 5'- phosphate (PLP), the active form of vitamin B6.
PLPP3	9606.ENSP00000360296	0.7189140088817119	0.30034662045060656	rgb(117,217,239)	Phospholipid phosphatase 3; Magnesium-independent phospholipid phosphatase of the plasma membrane that catalyzes the dephosphorylation of a variety of glycerolipid and sphingolipid phosphate esters including phosphatidate/PA, lysophosphatidate/LPA, diacylglycerol pyrophosphate/DGPP, sphingosine 1-phosphate/S1P and ceramide 1- phosphate/C1P. Also acts on N-oleoyl ethanolamine phosphate/N-(9Z-octadecenoyl)- ethanolamine phosphate, a potential physiological compound. Has both an extracellular and an intracellular phosphatase activity, allowing the hydrolysis and the cellular uptake of the [...] 
PLPP4	9606.ENSP00000381302	0.7036536132418248	0.2566724436741768	rgb(117,216,239)	Phospholipid phosphatase 4; Magnesium-independent phospholipid phosphatase with broad substrate specificity. Preferentially catalyzes the conversion of diacylglycerol pyrophosphate into phosphatidate but can also act on phosphatidate and lysophosphatidate. Phospholipid phosphatases are involved in both the synthesis of lipids and the degradation or generation of lipid-signaling molecules like diacylglycerol.
PLSCR3	9606.ENSP00000459019	0.07579733548647558	0.13500866551126517	rgb(117,215,239)	Phospholipid scramblase 3; May mediate accelerated ATP-independent bidirectional transbilayer migration of phospholipids upon binding calcium ions that results in a loss of phospholipid asymmetry in the plasma membrane. May play a central role in the initiation of fibrin clot formation, in the activation of mast cells and in the recognition of apoptotic and injured cells by the reticuloendothelial system. Seems to play a role in apoptosis, through translocation of cardiolipin from the inner to the outer mitochondrial membrane which promotes BID recruitment and enhances tBid-induced mit [...] 
PLSCR4	9606.ENSP00000347038	0.11649172385950747	0.7136915077989602	rgb(117,214,239)	Phospholipid scramblase 4; May mediate accelerated ATP-independent bidirectional transbilayer migration of phospholipids upon binding calcium ions that results in a loss of phospholipid asymmetry in the plasma membrane. May play a central role in the initiation of fibrin clot formation, in the activation of mast cells and in the recognition of apoptotic and injured cells by the reticuloendothelial system.
PLXNB1	9606.ENSP00000351338	0.6404319741622931	0.11863084922010399	rgb(117,213,239)	Plexin-B1; Receptor for SEMA4D. Plays a role in GABAergic synapse development (By similarity). Mediates SEMA4A- and SEMA4D-dependent inhibitory synapse development (By similarity). Plays a role in RHOA activation and subsequent changes of the actin cytoskeleton. Plays a role in axon guidance, invasive growth and cell migration. Belongs to the plexin family.
PNPO	9606.ENSP00000493302	0.8082963262010497	0.8665511265164645	rgb(117,212,239)	Pyridoxine-5'-phosphate oxidase; Catalyzes the oxidation of either pyridoxine 5'-phosphate (PNP) or pyridoxamine 5'-phosphate (PMP) into pyridoxal 5'-phosphate (PLP).
